datetime,temp,precip,snow,windspeed,conditions
2022-01-18T10:00:00,0.9,0,0,21.1,Partially cloudy
2022-01-18T11:00:00,1.8,0,0,28.8,Overcast
2022-01-18T12:00:00,1.8,0,0,21.9,Overcast
2022-01-18T13:00:00,2.2,0,0,17.1,Partially cloudy
2022-01-18T14:00:00,2.5,0,0,18.7,Partially cloudy
2022-01-18T15:00:00,2.5,0,0,28.5,Partially cloudy
2022-01-18T16:00:00,2.4,0,0,24,Partially cloudy
2022-01-18T17:00:00,1.4,0,0,18.7,Partially cloudy
2022-01-18T18:00:00,0.8,0,0,14.3,Clear
2022-01-18T19:00:00,0.3,0,0,18.1,Clear
2022-01-18T20:00:00,-0.3,0,0,14.1,Clear
2022-01-18T21:00:00,-0.5,0,0,7.4,Clear
2022-01-18T22:00:00,-0.8,0,0,10.3,Clear
2022-01-18T23:00:00,-1,0,0,4,Clear
2022-01-19T00:00:00,-0.8,0,0,0,Clear
2022-01-19T01:00:00,-1.5,0,0,0,Clear
2022-01-19T02:00:00,-0.8,0,0,2,Clear
2022-01-19T03:00:00,-1.2,0,0,7,Partially cloudy
2022-01-19T04:00:00,-0.6,0,0,6.5,Partially cloudy
2022-01-19T05:00:00,0,0,0,9.4,Partially cloudy
2022-01-19T06:00:00,0.7,0,0,9.8,Partially cloudy
2022-01-19T07:00:00,1.3,0,0,11.3,Partially cloudy
2022-01-19T08:00:00,1.8,0,0,11.3,Overcast
2022-01-19T09:00:00,2.9,0,0,13.8,Partially cloudy
2022-01-19T10:00:00,3.5,0,0,15,Partially cloudy
2022-01-19T11:00:00,4.5,0,0,15.5,Partially cloudy
2022-01-19T12:00:00,5.7,0,0,18.4,Partially cloudy
2022-01-19T13:00:00,7.4,0,0,22.3,Partially cloudy
2022-01-19T14:00:00,9,0,0,19.1,Partially cloudy
2022-01-19T15:00:00,9.5,0,0,14.1,Clear
2022-01-19T16:00:00,9.5,0,0,15.1,Clear
2022-01-19T17:00:00,9.2,0,0,13.8,Clear
2022-01-19T18:00:00,9,0,0,15.2,Clear
2022-01-19T19:00:00,8.6,0,0,12.1,Partially cloudy
2022-01-19T20:00:00,8.9,0,0,21.8,Partially cloudy
2022-01-19T21:00:00,8.5,0,0,22.3,Partially cloudy
2022-01-19T22:00:00,8.5,0,0,15.2,Partially cloudy
2022-01-19T23:00:00,8,0,0,14.3,Overcast
2022-01-20T00:00:00,7.5,0,0,13.9,Partially cloudy
2022-01-20T01:00:00,7.5,0,0,9.8,Overcast
2022-01-20T02:00:00,7.5,0,0,10.2,Overcast
2022-01-20T03:00:00,7.5,0,0,13.9,Overcast
2022-01-20T04:00:00,5.9,0.176,0,16.9,"Rain, Overcast"
2022-01-20T05:00:00,4.5,1.099,0,7.2,"Rain, Overcast"
2022-01-20T06:00:00,4.7,0.839,0,11.2,"Rain, Overcast"
2022-01-20T07:00:00,4.5,0.478,0,3.5,"Rain, Overcast"
2022-01-20T08:00:00,3.5,1.06,0,19.9,"Rain, Overcast"
2022-01-20T09:00:00,2,0.978,0.2,13.9,"Rain, Overcast"
2022-01-20T10:00:00,0.9,0.839,0.3,7.9,"Snow, Overcast"
2022-01-20T11:00:00,0.3,0.58,0.2,20.5,"Snow, Overcast"
2022-01-20T12:00:00,0.4,0.067,0.2,14.7,"Snow, Overcast"
2022-01-20T13:00:00,0.9,0,0,8.9,Overcast
2022-01-20T14:00:00,1.3,0,0,13.9,Overcast
2022-01-20T15:00:00,1.3,0,0,8.4,Partially cloudy
2022-01-20T16:00:00,0.9,0,0,14.1,Partially cloudy
2022-01-20T17:00:00,0.9,0,0,16.6,Partially cloudy
2022-01-20T18:00:00,0.3,0,0,15.6,Clear
2022-01-20T19:00:00,-0.8,0,0,20.5,Partially cloudy
2022-01-20T20:00:00,-1.7,0,0,19.1,Partially cloudy
2022-01-20T21:00:00,-2.6,0,0,22.3,Partially cloudy
2022-01-20T22:00:00,-3.2,0,0,15.5,Clear
2022-01-20T23:00:00,-4.2,0,0,16.9,Clear
2022-01-21T00:00:00,-5,0,0,18.2,Clear
2022-01-21T01:00:00,-6.4,0,0,21.9,Clear
2022-01-21T02:00:00,-7,0,0,21.6,Partially cloudy
2022-01-21T03:00:00,-8,0,0,16.8,Partially cloudy
2022-01-21T04:00:00,-8.6,0,0,13.3,Partially cloudy
2022-01-21T05:00:00,-9.1,0,0,18.7,Partially cloudy
2022-01-21T06:00:00,-9.2,0,0,16.9,Partially cloudy
2022-01-21T07:00:00,-9.8,0,0,15.6,Partially cloudy
2022-01-21T08:00:00,-9.8,0,0,11.5,Partially cloudy
2022-01-21T09:00:00,-9.7,0,0,21,Partially cloudy
2022-01-21T10:00:00,-9.1,0,0,19.1,Partially cloudy
2022-01-21T11:00:00,-8.9,0,0,16.3,Partially cloudy
2022-01-21T12:00:00,-7.1,0,0,17.6,Partially cloudy
2022-01-21T13:00:00,-6.9,0,0,17.3,Partially cloudy
2022-01-21T14:00:00,-6.4,0,0,9.9,Clear
2022-01-21T15:00:00,-6,0,0,4.9,Partially cloudy
2022-01-21T16:00:00,-5.8,0,0,18.4,Partially cloudy
2022-01-21T17:00:00,-6.4,0,0,9.5,Partially cloudy
2022-01-21T18:00:00,-6.4,0,0,11.3,Partially cloudy
2022-01-21T19:00:00,-6.5,0,0,13.7,Partially cloudy
2022-01-21T20:00:00,-6.5,0,0,10.8,Partially cloudy
2022-01-21T21:00:00,-6.7,0,0,13.1,Partially cloudy
2022-01-21T22:00:00,-7,0,0,19.9,Partially cloudy
2022-01-21T23:00:00,-7,0,0,18.1,Partially cloudy
2022-01-22T00:00:00,-7.6,0,0,15,Partially cloudy
2022-01-22T01:00:00,-8,0,0,17,Partially cloudy
2022-01-22T02:00:00,-8.6,0,0,17.9,Partially cloudy
2022-01-22T03:00:00,-9.1,0,0,18.1,Clear
2022-01-22T04:00:00,-9.7,0,0,14.8,Clear
2022-01-22T05:00:00,-10,0,0,16.6,Clear
2022-01-22T06:00:00,-10,0,0,15.2,Clear
2022-01-22T07:00:00,-10,0,0,7.9,Clear
2022-01-22T08:00:00,-9.8,0,0,4.9,Clear
2022-01-22T09:00:00,-8.3,0,0,11.2,Clear
2022-01-22T10:00:00,-7,0,0,8.5,Clear
2022-01-22T11:00:00,-6.2,0,0,9,Clear
2022-01-22T12:00:00,-3.7,0,0,11.2,Clear
2022-01-22T13:00:00,-2.6,0,0,8,Clear
2022-01-22T14:00:00,-1.7,0,0,7.9,Clear
2022-01-22T15:00:00,-1.5,0,0,6,Clear
2022-01-22T16:00:00,-1.5,0,0,2,Partially cloudy
2022-01-22T17:00:00,-2,0,0,7.6,Partially cloudy
2022-01-22T18:00:00,-2,0,0,1.4,Partially cloudy
2022-01-22T19:00:00,-2.5,0,0,2.5,Partially cloudy
2022-01-22T20:00:00,-2.6,0,0,10.9,Partially cloudy
2022-01-22T21:00:00,-2.5,0,0,9.8,Partially cloudy
2022-01-22T22:00:00,-2.6,0,0,13,Partially cloudy
2022-01-22T23:00:00,-2.6,0,0,10.8,Partially cloudy
2022-01-23T00:00:00,-3,0,0,13.1,Partially cloudy
2022-01-23T01:00:00,-3,0,0,18.9,Partially cloudy
2022-01-23T02:00:00,-3,0,0,11.8,Overcast
2022-01-23T03:00:00,-3.4,0,0,15.9,Overcast
2022-01-23T04:00:00,-3.4,0,0,13.1,Partially cloudy
2022-01-23T05:00:00,-3.6,0,0,9.5,Clear
2022-01-23T06:00:00,-3.9,0,0,13.7,Clear
2022-01-23T07:00:00,-4.1,0,0,10.4,Clear
2022-01-23T08:00:00,-3.3,0,0,11.3,Partially cloudy
2022-01-23T09:00:00,-2.4,0,0,11.2,Partially cloudy
2022-01-23T10:00:00,-1.9,0,0,8.9,Overcast
2022-01-23T11:00:00,-0.8,0,0,11.8,Partially cloudy
2022-01-23T12:00:00,0.8,0,0,9.5,Partially cloudy
2022-01-23T13:00:00,2.2,0,0,3.5,Clear
2022-01-23T14:00:00,2.4,0,0,8.9,Partially cloudy
2022-01-23T15:00:00,2.5,0,0,20.5,Overcast
2022-01-23T16:00:00,2.4,0,0,14.4,Partially cloudy
2022-01-23T17:00:00,2,0,0,8.4,Overcast
2022-01-23T18:00:00,1.8,0,0,12.9,Overcast
2022-01-23T19:00:00,0.9,0,0,13,Overcast
2022-01-23T20:00:00,-0.3,0.22,0,7.6,"Snow, Overcast"
2022-01-23T21:00:00,-0.8,0.171,0,8.5,"Snow, Overcast"
2022-01-23T22:00:00,-0.8,0.129,0,7,"Snow, Rain, Overcast"
2022-01-23T23:00:00,-0.5,0,0,1.4,Overcast
2022-01-24T00:00:00,0.2,0,0,4,Overcast
2022-01-24T01:00:00,-0.3,0,0,4,Overcast
2022-01-24T02:00:00,0.2,0,0,5.5,Overcast
2022-01-24T03:00:00,-0.3,0,0,8,Overcast
2022-01-24T04:00:00,-0.3,0,0,6.6,Overcast
2022-01-24T05:00:00,-0.5,0,0,9.5,Overcast
2022-01-24T06:00:00,-0.8,0,0,11.3,Overcast
2022-01-24T07:00:00,-1.4,0,0,11.3,Overcast
2022-01-24T08:00:00,-2,0,0,16.3,Overcast
2022-01-24T09:00:00,-2.6,0,0,11.3,Overcast
2022-01-24T10:00:00,-2.6,0,0,12.6,Overcast
2022-01-24T11:00:00,-2,0,0,7.9,Overcast
2022-01-24T12:00:00,-0.8,0,0,8.9,Partially cloudy
2022-01-24T13:00:00,-1.2,0,0,6.9,Partially cloudy
2022-01-24T14:00:00,-0.5,0,0,2.5,Partially cloudy
2022-01-24T15:00:00,0,0,0,1.4,Overcast
2022-01-24T16:00:00,0.5,0,0,8.5,Overcast
2022-01-24T17:00:00,0,0,0,11.3,Partially cloudy
2022-01-24T18:00:00,0,0,0,10,Overcast
2022-01-24T19:00:00,0.2,0,0,8.5,Partially cloudy
2022-01-24T20:00:00,0.8,0,0,3,Overcast
2022-01-24T21:00:00,1.3,0,0,8.9,Overcast
2022-01-24T22:00:00,1.8,0,0,9.9,Overcast
2022-01-24T23:00:00,1.8,0,0,12.6,Overcast
2022-01-25T00:00:00,2.5,0,0,11.3,Overcast
2022-01-25T01:00:00,3.5,0,0,10.3,Overcast
2022-01-25T02:00:00,3.6,0,0,8.9,Overcast
2022-01-25T03:00:00,3.1,0,0,8.5,Overcast
2022-01-25T04:00:00,3.1,0,0,14.2,Overcast
2022-01-25T05:00:00,3.1,0,0,13.4,Overcast
2022-01-25T06:00:00,3,0,0,9.8,Overcast
2022-01-25T07:00:00,2.5,0,0,4,Partially cloudy
2022-01-25T08:00:00,2.5,0,0,11.2,Partially cloudy
2022-01-25T09:00:00,3.1,0,0,8.5,Overcast
2022-01-25T10:00:00,3,0,0,8.4,Overcast
2022-01-25T11:00:00,3.5,0,0,3.9,Overcast
2022-01-25T12:00:00,4,0,0,15.2,Overcast
2022-01-25T13:00:00,5,0,0,13.4,Overcast
2022-01-25T14:00:00,5.8,0,0,19.8,Overcast
2022-01-25T15:00:00,5.7,0,0,18,Partially cloudy
2022-01-25T16:00:00,4.5,0,0,12.8,Partially cloudy
2022-01-25T17:00:00,4.2,0,0,13.3,Clear
2022-01-25T18:00:00,2.4,0,0,9.4,Clear
2022-01-25T19:00:00,1.8,0,0,15.7,Clear
2022-01-25T20:00:00,0.9,0,0,8.9,Clear
2022-01-25T21:00:00,0.3,0,0,9.9,Clear
2022-01-25T22:00:00,-0.3,0,0,8.4,Clear
2022-01-25T23:00:00,-0.8,0,0,11.8,Clear
2022-01-26T00:00:00,-1.5,0,0,16.3,Clear
2022-01-26T01:00:00,-2.5,0,0,15.1,Clear
2022-01-26T02:00:00,-3.6,0,0,11.5,Clear
2022-01-26T03:00:00,-4.1,0,0,20.5,Clear
2022-01-26T04:00:00,-4.7,0,0,11.5,Clear
2022-01-26T05:00:00,-4.7,0,0,3.9,Clear
2022-01-26T06:00:00,-5.3,0,0,16.3,Clear
2022-01-26T07:00:00,-5.8,0,0,15.2,Clear
2022-01-26T08:00:00,-5.8,0,0,18.4,Clear
2022-01-26T09:00:00,-5.8,0,0,6,Clear
2022-01-26T10:00:00,-4.7,0,0,10.8,Clear
2022-01-26T11:00:00,-4.1,0,0,13.1,Clear
2022-01-26T12:00:00,-3.7,0,0,19,Clear
2022-01-26T13:00:00,-3.2,0,0,18.2,Clear
2022-01-26T14:00:00,-3,0,0,20.6,Clear
2022-01-26T15:00:00,-3,0,0,20.4,Clear
2022-01-26T16:00:00,-2.6,0,0,24.1,Clear
2022-01-26T17:00:00,-3.4,0,0,12.3,Clear
2022-01-26T18:00:00,-3.6,0,0,17.7,Clear
2022-01-26T19:00:00,-3.7,0,0,15.5,Clear
2022-01-26T20:00:00,-4.2,0,0,3.9,Clear
2022-01-26T21:00:00,-4.8,0,0,9.5,Clear
2022-01-26T22:00:00,-5.5,0,0,13.1,Clear
2022-01-26T23:00:00,-6,0,0,3.5,Clear
2022-01-27T00:00:00,-6.5,0,0,10.3,Clear
2022-01-27T01:00:00,-6.5,0,0,12.1,Clear
2022-01-27T02:00:00,-7,0,0,7.9,Clear
2022-01-27T03:00:00,-7.6,0,0,11.2,Clear
2022-01-27T04:00:00,-7.6,0,0,8.9,Clear
2022-01-27T05:00:00,-7.6,0,0,5.4,Clear
2022-01-27T06:00:00,-7.1,0,0,5.5,Clear
2022-01-27T07:00:00,-7.1,0,0,6.9,Clear
2022-01-27T08:00:00,-6.5,0,0,9.8,Clear
2022-01-27T09:00:00,-5.6,0,0,12,Clear
2022-01-27T10:00:00,-4.3,0,0,2.5,Clear
2022-01-27T11:00:00,-2.8,0,0,10.8,Clear
2022-01-27T12:00:00,-2.2,0,0,9.5,Partially cloudy
2022-01-27T13:00:00,-1.4,0,0,13.8,Partially cloudy
2022-01-27T14:00:00,-0.8,0,0,12,Partially cloudy
2022-01-27T15:00:00,-0.6,0,0,10.4,Partially cloudy
2022-01-27T16:00:00,-0.5,0,0,11.8,Partially cloudy
2022-01-27T17:00:00,-0.5,0,0,8.4,Clear
2022-01-27T18:00:00,-0.6,0,0,8.8,Partially cloudy
2022-01-27T19:00:00,-0.5,0,0,15.7,Clear
2022-01-27T20:00:00,-0.8,0,0,8.4,Clear
2022-01-27T21:00:00,-1,0,0,11.6,Partially cloudy
2022-01-27T22:00:00,-1,0,0,10.8,Overcast
2022-01-27T23:00:00,-0.8,0,0,14.8,Overcast
2022-01-28T00:00:00,-0.8,0,0,6.9,Overcast
2022-01-28T01:00:00,-0.8,0,0,7.9,Overcast
2022-01-28T02:00:00,-1,0,0,20.5,Overcast
2022-01-28T03:00:00,-0.5,0,0,3,Overcast
2022-01-28T04:00:00,-0.8,0,0,13,Overcast
2022-01-28T05:00:00,-0.8,0,0,12,Overcast
2022-01-28T06:00:00,-0.8,0,0,7,Overcast
2022-01-28T07:00:00,-0.5,0,0,7,Overcast
2022-01-28T08:00:00,-1,0,0,6.9,Overcast
2022-01-28T09:00:00,-1.5,0.08,0.54,1.4,"Snow, Overcast"
2022-01-28T10:00:00,-1,0.253,0.54,2.5,"Snow, Overcast"
2022-01-28T11:00:00,-0.5,0.047,0.54,2.3,"Snow, Overcast"
2022-01-28T12:00:00,-0.3,0.091,0.54,1.4,"Snow, Overcast"
2022-01-28T13:00:00,-0.2,0,0.54,1.4,Overcast
2022-01-28T14:00:00,0.2,0,0.54,2,Overcast
2022-01-28T15:00:00,0.2,0,0.54,6.9,Overcast
2022-01-28T16:00:00,0.2,0,0.54,9.8,Overcast
2022-01-28T17:00:00,0.2,0,0.54,11.8,Overcast
2022-01-28T18:00:00,0.2,0,0.54,14.4,Overcast
2022-01-28T19:00:00,0.2,0,0.54,12.8,Overcast
2022-01-28T20:00:00,-0.5,0,0.54,14.4,Overcast
2022-01-28T21:00:00,-1,0.5,0.54,16.6,"Snow, Overcast"
2022-01-28T22:00:00,-1,0.171,0.54,16.8,"Snow, Overcast"
2022-01-28T23:00:00,-1,0.56,0.54,21,"Snow, Overcast"
2022-01-29T00:00:00,-1.5,0.79,0.54,16,"Snow, Overcast"
2022-01-29T01:00:00,-2.6,1.306,0.54,16.4,"Snow, Overcast"
2022-01-29T02:00:00,-4.1,1.693,0.54,16.9,"Snow, Overcast"
2022-01-29T03:00:00,-4.7,1.59,0.54,19.5,"Snow, Overcast"
2022-01-29T04:00:00,-5.8,0.89,0.54,20.4,"Snow, Overcast"
2022-01-29T05:00:00,-6,1.323,0.54,20.7,"Snow, Overcast"
2022-01-29T06:00:00,-6.5,0.999,0.54,27.7,"Snow, Overcast"
2022-01-29T07:00:00,-7.1,1.03,0.54,23,"Snow, Overcast"
2022-01-29T08:00:00,-8.6,1.233,0.54,22.5,"Snow, Overcast"
2022-01-29T09:00:00,-8.7,0.844,0.01,24.9,"Snow, Overcast"
2022-01-29T10:00:00,-9.1,0.908,0.15,23.8,"Snow, Overcast"
2022-01-29T11:00:00,-8.7,0.904,0.15,27.7,"Snow, Overcast"
2022-01-29T12:00:00,-8.6,0.779,0.15,23.5,"Snow, Overcast"
2022-01-29T13:00:00,-8.6,1.085,0.15,25.8,"Snow, Overcast"
2022-01-29T14:00:00,-7.6,0.366,0.15,26.6,"Snow, Overcast"
2022-01-29T15:00:00,-6.9,0.091,0.15,27.6,"Snow, Overcast"
2022-01-29T16:00:00,-6.9,0,0.15,24.5,Overcast
2022-01-29T17:00:00,-6.9,0,0.15,29.3,Overcast
2022-01-29T18:00:00,-6.9,0,0.15,25.8,Overcast
2022-01-29T19:00:00,-6.9,0,0.15,27.6,Overcast
2022-01-29T20:00:00,-7.5,0,0.15,29.7,Overcast
2022-01-29T21:00:00,-8.6,0,0.15,27.7,Partially cloudy
2022-01-29T22:00:00,-9.5,0,0.15,24.1,Partially cloudy
2022-01-29T23:00:00,-10.2,0,0.15,27.2,Partially cloudy
2022-01-30T00:00:00,-10.7,0,0.15,29.7,Partially cloudy
2022-01-30T01:00:00,-10.7,0,0.15,17.1,Clear
2022-01-30T02:00:00,-10.3,0,0.15,22.4,Clear
2022-01-30T03:00:00,-10.3,0,0.15,9.9,Clear
2022-01-30T04:00:00,-10.7,0,0.15,14.3,Clear
2022-01-30T05:00:00,-10.2,0,0.15,15.6,Clear
2022-01-30T06:00:00,-10.2,0,0.15,16.6,Clear
2022-01-30T07:00:00,-10.3,0,0.15,15.5,Clear
2022-01-30T08:00:00,-10.2,0,0.15,15.5,Clear
2022-01-30T09:00:00,-9.5,0,0,10.4,Clear
2022-01-30T10:00:00,-8.6,0,0,17.7,Clear
2022-01-30T11:00:00,-7,0,0,20.6,Clear
2022-01-30T12:00:00,-6.2,0,0,16.4,Clear
2022-01-30T13:00:00,-4.7,0,0,15.7,Clear
2022-01-30T14:00:00,-4.1,0,0,14.4,Clear
2022-01-30T15:00:00,-3.9,0,0,18.4,Clear
2022-01-30T16:00:00,-3.3,0,0,13.8,Clear
2022-01-30T17:00:00,-4.5,0,0,14.8,Clear
2022-01-30T18:00:00,-4.7,0,0,10.4,Clear
2022-01-30T19:00:00,-4.7,0,0,13.4,Clear
2022-01-30T20:00:00,-4.2,0,0,10.8,Partially cloudy
2022-01-30T21:00:00,-4.7,0,0,9.5,Partially cloudy
2022-01-30T22:00:00,-4.5,0,0,11.3,Partially cloudy
2022-01-30T23:00:00,-4.7,0,0,9.5,Partially cloudy
2022-01-31T00:00:00,-4.7,0,0,7.4,Partially cloudy
2022-01-31T01:00:00,-4.7,0,0,9.4,Partially cloudy
2022-01-31T02:00:00,-5.3,0,0,2,Overcast
2022-01-31T03:00:00,-5.3,0,0,2,Partially cloudy
2022-01-31T04:00:00,-5.7,0,0,2,Clear
2022-01-31T05:00:00,-5.8,0,0,5.4,Clear
2022-01-31T06:00:00,-6.1,0,0,8.9,Clear
2022-01-31T07:00:00,-5.5,0,0,6.5,Clear
2022-01-31T08:00:00,-5.3,0,0,2.5,Partially cloudy
2022-01-31T09:00:00,-4,0,0,9.4,Partially cloudy
2022-01-31T10:00:00,-3.3,0,0,9.4,Partially cloudy
2022-01-31T11:00:00,-2.8,0,0,6.5,Partially cloudy
2022-01-31T12:00:00,-1.8,0,0,11.2,Partially cloudy
2022-01-31T13:00:00,-0.9,0,0,9.8,Partially cloudy
2022-01-31T14:00:00,-1.3,0,0,3,Partially cloudy
2022-01-31T15:00:00,-1.2,0,0,11.6,Partially cloudy
2022-01-31T16:00:00,-1.2,0,0,7.9,Partially cloudy
2022-01-31T17:00:00,-2.2,0,0,9.5,Clear
2022-01-31T18:00:00,-2.6,0,0,9.5,Clear
2022-01-31T19:00:00,-2.6,0,0,11.6,Clear
2022-01-31T20:00:00,-3,0,0,12.1,Clear
2022-01-31T21:00:00,-2.9,0,0,8.5,Clear
2022-01-31T22:00:00,-2.8,0,0,11.2,Clear
2022-01-31T23:00:00,-3.8,0,0,2.5,Clear
2022-02-01T00:00:00,-3.3,0,0,2.5,Clear
2022-02-01T01:00:00,-3.6,0,0,7,Clear
2022-02-01T02:00:00,-3.3,0,0,8,Clear
2022-02-01T03:00:00,-3.7,0,0,7.6,Clear
2022-02-01T04:00:00,-4.2,0,0,7.6,Clear
2022-02-01T05:00:00,-4.2,0,0,7,Clear
2022-02-01T06:00:00,-4.7,0,0,9.8,Clear
2022-02-01T07:00:00,-4.7,0,0,8.5,Clear
2022-02-01T08:00:00,-3.9,0,0,7,Clear
2022-02-01T09:00:00,-2.6,0,0,10.8,Clear
2022-02-01T10:00:00,-1.2,0,0,15,Clear
2022-02-01T11:00:00,-0.6,0,0,16.8,Clear
2022-02-01T12:00:00,2.1,0,0,16.3,Clear
2022-02-01T13:00:00,3.2,0,0,13,Clear
2022-02-01T14:00:00,3.7,0,0,14.5,Clear
2022-02-01T15:00:00,4.2,0,0,9.3,Clear
2022-02-01T16:00:00,4.2,0,0,9.5,Clear
2022-02-01T17:00:00,3.2,0,0,10.7,Partially cloudy
2022-02-01T18:00:00,1.6,0,0,18.1,Overcast
2022-02-01T19:00:00,1.6,0,0,11,Overcast
2022-02-01T20:00:00,1.7,0,0,15.9,Overcast
2022-02-01T21:00:00,1.7,0,0,14.4,Overcast
2022-02-01T22:00:00,1.7,0,0,14.2,Overcast
2022-02-01T23:00:00,2.1,0,0,12.5,Overcast
2022-02-02T00:00:00,2.1,0,0,14.4,Partially cloudy
2022-02-02T01:00:00,2.1,0,0,12.6,Clear
2022-02-02T02:00:00,1.6,0,0,12.5,Clear
2022-02-02T03:00:00,1.6,0,0,10.7,Partially cloudy
2022-02-02T04:00:00,1.7,0,0,12.7,Partially cloudy
2022-02-02T05:00:00,1.7,0,0,12.8,Partially cloudy
2022-02-02T06:00:00,1.6,0,0,7.4,Clear
2022-02-02T07:00:00,1.1,0,0,9.2,Partially cloudy
2022-02-02T08:00:00,2.2,0,0,10.6,Overcast
2022-02-02T09:00:00,2.9,0,0,11,Partially cloudy
2022-02-02T10:00:00,4.3,0,0,0.4,Overcast
2022-02-02T11:00:00,5.6,0,0,9.4,Overcast
2022-02-02T12:00:00,6.6,0,0,5.5,Overcast
2022-02-02T13:00:00,7.2,0,0,7.3,Overcast
2022-02-02T14:00:00,8.3,0,0,0.2,Overcast
2022-02-02T15:00:00,6.2,0,0,0.4,Overcast
2022-02-02T16:00:00,7.8,0,0,12.6,Overcast
2022-02-02T17:00:00,6.1,0,0,10.6,Overcast
2022-02-02T18:00:00,4.4,0,0,10.6,Overcast
2022-02-02T19:00:00,4.4,0,0,7.4,Overcast
2022-02-02T20:00:00,4.4,0,0,9.2,Overcast
2022-02-02T21:00:00,4.4,0,0,7.2,Overcast
2022-02-02T22:00:00,5.6,0,0,5.6,Overcast
2022-02-02T23:00:00,5,0,0,0.2,Overcast
2022-02-03T00:00:00,5.6,0,0,0.2,Overcast
2022-02-03T01:00:00,5.6,0,0,0.3,Overcast
2022-02-03T02:00:00,5.7,0,0,8.9,Overcast
2022-02-03T03:00:00,5.7,0,0,7.5,Overcast
2022-02-03T04:00:00,5.1,0,0,5.2,Overcast
2022-02-03T05:00:00,5.7,0,0,10.9,Overcast
2022-02-03T06:00:00,5.8,0,0,9.4,Overcast
2022-02-03T07:00:00,5.7,0.016,0,7.7,"Rain, Overcast"
2022-02-03T08:00:00,5.7,0.502,0,7.6,"Rain, Overcast"
2022-02-03T09:00:00,6.2,0.022,0,5.5,"Rain, Overcast"
2022-02-03T10:00:00,6.8,0.252,0,0.5,"Rain, Overcast"
2022-02-03T11:00:00,6.8,0.491,0,0,"Rain, Overcast"
2022-02-03T12:00:00,6.8,0.551,0,7.2,"Rain, Overcast"
2022-02-03T13:00:00,7.2,0.497,0,0.4,"Rain, Overcast"
2022-02-03T14:00:00,7.2,0.754,0,0.5,"Rain, Overcast"
2022-02-03T15:00:00,7.9,0.262,0,0.5,"Rain, Overcast"
2022-02-03T16:00:00,7.9,0.022,0,5.6,"Rain, Overcast"
2022-02-03T17:00:00,7.9,0.253,0,0.1,"Rain, Overcast"
2022-02-03T18:00:00,7.2,0.796,0,7.3,"Rain, Overcast"
2022-02-03T19:00:00,6.7,0.532,0,9.2,"Rain, Overcast"
2022-02-03T20:00:00,8.8,0.024,0,0.6,"Rain, Overcast"
2022-02-03T21:00:00,8.8,0.269,0,5.6,"Rain, Overcast"
2022-02-03T22:00:00,10,0.256,0,11,"Rain, Overcast"
2022-02-03T23:00:00,10,0.008,0,5.7,"Rain, Overcast"
2022-02-04T00:00:00,10.6,0.259,0,7.8,"Rain, Overcast"
2022-02-04T01:00:00,11.7,0.016,0,9.6,"Rain, Overcast"
2022-02-04T02:00:00,12.2,0,0,17.8,Overcast
2022-02-04T03:00:00,12.2,0.264,0,16.4,"Rain, Overcast"
2022-02-04T04:00:00,12.2,1.014,0,14.7,"Rain, Overcast"
2022-02-04T05:00:00,12.9,0.799,0,19.9,"Rain, Overcast"
2022-02-04T06:00:00,12.9,0.538,0,12.7,"Rain, Overcast"
2022-02-04T07:00:00,12.8,0.008,0,16.5,"Rain, Overcast"
2022-02-04T08:00:00,6,0.792,0,9.6,"Rain, Overcast"
2022-02-04T09:00:00,4.2,0.514,0.1,9.6,"Rain, Overcast"
2022-02-04T10:00:00,4.2,0.261,0,7.7,"Rain, Overcast"
2022-02-04T11:00:00,2.8,1.006,0.1,5.7,"Rain, Overcast"
2022-02-04T12:00:00,3.2,1.037,0,16.3,"Rain, Overcast"
2022-02-04T13:00:00,2.1,0.509,0,5.9,"Rain, Overcast"
2022-02-04T14:00:00,2.1,0.274,0,11.2,"Freezing Drizzle/Freezing Rain, Overcast"
2022-02-04T15:00:00,1.6,1.262,0.1,16.6,"Freezing Drizzle/Freezing Rain, Overcast"
2022-02-04T16:00:00,1.1,2.303,0.5,11.6,"Freezing Drizzle/Freezing Rain, Overcast"
2022-02-04T17:00:00,1,0.527,0.5,13.3,"Freezing Drizzle/Freezing Rain, Overcast"
2022-02-04T18:00:00,0.6,0.5,0.1,16.2,"Freezing Drizzle/Freezing Rain, Overcast"
2022-02-04T19:00:00,-0.1,0.02,0,0.9,"Freezing Drizzle/Freezing Rain, Overcast"
2022-02-04T20:00:00,-0.1,0,0,7.8,Overcast
2022-02-04T21:00:00,-0.7,0,0.1,9.5,Overcast
2022-02-04T22:00:00,-0.8,0,0,5.8,Overcast
2022-02-04T23:00:00,-1.2,0,0,5.4,Overcast
2022-02-05T00:00:00,-1.2,0,0,5.9,Overcast
2022-02-05T01:00:00,-1.7,0,0,1,Overcast
2022-02-05T02:00:00,-1.7,0,0,0.8,Overcast
2022-02-05T03:00:00,-2.9,0,0,6.3,Overcast
2022-02-05T04:00:00,-2.9,0,0,9.8,Overcast
2022-02-05T05:00:00,-3.4,0,0,7.9,Overcast
2022-02-05T06:00:00,-3.4,0,0,1.6,Overcast
2022-02-05T07:00:00,-4.4,0,0,8,Overcast
2022-02-05T08:00:00,-4.4,0,0,10.2,Partially cloudy
